ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
haagse,113,9.231086658419397E-4,1.0,9.539136113443418E-4,10.081211891544543,10.033853761252042
post,113,0.0015225848363803179,1.0,0.001730571881705383,9.359261669262617,9.174535417572987
steun,15,0.0021935378058336114,0.13392857142857142,0.002127064091799608,5.932060386654744,5.976456453579962
sprak,11,5.134459728552277E-4,0.03571428571428571,4.8745218770407687E-4,6.120144979964037,6.195096740055302
nederland,10,0.012340095176131476,0.05357142857142857,0.012335572348166807,2.1181102467545623,2.1186391128160027
schrijft,9,3.188845779749173E-4,0.044642857142857144,2.915383897751656E-4,7.129251225303655,7.25859968236146
weekbladen,8,8.613341327725149E-5,0.07142857142857142,2.5888609012034706E-4,9.695712549156696,8.108040005786076
vrij,7,0.0037119940184498906,0.05357142857142857,0.004291445097490437,3.851197477633762,3.6419283219129657
situatie,6,6.654309351688919E-4,0.03571428571428571,6.996921354603975E-4,5.746068520370356,5.673637181640304
publiceert,6,5.8316810667042645E-5,0.03571428571428571,1.0028920608265696E-4,9.258373731216746,8.476191117434087
miljoen,5,0.0037375914857869287,0.044642857142857144,0.0036873775538762946,3.578248564608989,3.597762314665177
nieuwe,5,0.01370414085997272,0.03571428571428571,0.011701184812016046,1.3818893821589517,1.609846649371888
kvp,5,6.024178149702556E-4,0.044642857142857144,0.0011428304879186491,6.211521117712646,5.287746028020976
voorts,5,9.867410796051818E-5,0.044642857142857144,1.142830487918649E-4,8.821542075425908,8.609674122908338
lening,4,4.151331194740629E-4,0.03571428571428571,4.687937307584663E-4,6.426783422213944,6.251404180957257
kamer,4,0.003551596985216998,0.03571428571428571,0.0032628976583636534,3.3299614803579374,3.452275624971433
krijgt,4,0.0034272221943253407,0.03571428571428571,0.00323957458718164,3.381389634634237,3.4626249881547935
binnenland,4,5.064789202534128E-4,0.03571428571428571,0.001651273439686538,6.139855232451069,4.4348503220531885
wordt,4,0.008886965867686794,0.026785714285714284,0.00899570855490251,1.5917009161262232,1.5741549422285788
magazine,4,1.087892361824123E-4,0.03571428571428571,1.6326149827409274E-4,8.358821636882082,7.77317285519122
interviewde,4,3.560937996483135E-6,0.026785714285714284,1.8658456945610598E-5,12.876918832462284,10.487418372857341
opgeschort,3,1.4336646020623404E-4,0.026785714285714284,1.609291911558914E-4,7.545612405259059,7.378893916079172
uitstel,3,5.175229888222156E-4,0.026785714285714284,5.247691015952981E-4,5.693697008406512,5.673637181640303
doorn,3,3.3070276349947723E-4,0.026785714285714284,7.440059707062226E-4,6.3397848568317405,5.170005759092471
dennendal,3,3.1945226374247255E-5,0.026785714285714284,0.0011731504804552663,9.711647690026187,4.513003783051814
hoofdredacteur,3,2.9359675742018194E-4,0.026785714285714284,6.227260005597537E-4,6.511483923545689,5.426722441169786
linie,3,1.1415644707566224E-4,0.026785714285714284,1.9124918369250863E-4,7.874307619005745,7.1298663682392585
hans,3,0.002879353820837443,0.026785714285714284,0.0035847560406754362,3.217646782238341,2.901516923166569
blad,3,5.968957806858542E-4,0.017857142857142856,5.480921727773114E-4,4.902878401735806,5.025938925571185
mierlo,3,1.1627236675473193E-4,0.026785714285714284,7.929844201884504E-5,7.847811691005023,8.399955531607002
jaren,3,0.0023163643628137543,0.026785714285714284,0.0019498087508163075,3.5315296570283,3.780059240776457
den,3,0.009000709452386053,0.017857142857142856,0.009599776098516652,0.9883906408177205,0.8954286052422153
dichter,3,2.6149670765478325E-4,0.026785714285714284,2.1923686911092452E-4,6.678527175717908,6.932829521179705
prof,3,0.0023136291495700788,0.026785714285714284,0.0018681780016792612,3.533234229197105,3.8417599404486316
nederlandse,3,0.005773003001457869,0.026785714285714284,0.003568429890848027,2.2140698879041993,2.9081024352773257
interview,3,2.943192665788887E-4,0.017857142857142856,3.568429890848027E-4,5.922975471149587,5.645068029443533
b.v,2,6.590315683346324E-4,0.017857142857142856,0.0010495382031905961,4.760009883929208,4.088674680919147
beslissing,2,6.7059171487394E-4,0.017857142857142856,6.203936934415523E-4,4.734922798672881,4.8471734366349954
bedrijfsfonds,2,4.541486140442259E-6,0.017857142857142856,3.031999253661722E-5,11.941049169881996,9.202016153995093
toekomst,2,0.0014352644437709053,0.017857142857142856,0.0013224181360201512,3.637112788373593,3.7552509471939564
weer,2,0.015393367273029038,0.017857142857142856,0.014299374941692321,0.21419241443126946,0.32054918282741607
week,2,0.0031022995040955173,0.008928571428571428,0.003356189943091706,1.5250913879600212,1.4116049953958871
meerderheid,2,4.8676474178012944E-4,0.017857142857142856,5.364306371863047E-4,5.197132785539533,5.056965821191809
subsidie,2,7.474873324791554E-4,0.017857142857142856,9.189290045713219E-4,4.578308327043119,4.280404052679807
stichting,2,0.0014340774644387444,0.017857142857142856,0.0011171751096184345,3.638306406526193,3.9985740264000045
rob,2,0.0013328745744227526,0.017857142857142856,0.0018495195447336505,3.743888335644894,3.271278816432207
zaak,2,0.001959806092991986,0.017857142857142856,0.0018401903162608452,3.1877184442424875,3.2785743821227262
laat,2,0.0022836966272808,0.017857142857142856,0.0022926578971919024,2.9670583508648436,2.961408265795604
tweede,2,0.005964674359703352,0.017857142857142856,0.005063438753615076,1.5819859862037058,1.8183118615210399
directeur,2,0.0023043913538980426,0.017857142857142856,0.0021527194700998228,2.9540436126723675,3.0522690344904104
elsevier,2,1.1642719014588337E-4,0.017857142857142856,1.79587648101502E-4,7.2609294361205015,6.6356693314412825
lubbers,2,6.817906068338942E-4,0.017857142857142856,0.001077525888609012,4.711028734176364,4.050706830720126
pvda,2,0.0018487977215364034,0.017857142857142856,0.002134061013154212,3.271841975666697,3.06482793896478
motie,2,5.326440733580063E-4,0.017857142857142856,5.644183226047206E-4,5.067185648950212,4.98359263486159
snelle,2,6.154229798269766E-4,0.017857142857142856,7.346767422334173E-4,4.858779142739059,4.603247853748905
ned,2,0.003995785294430482,0.017857142857142856,0.003878626737568803,2.159950297737983,2.2028834188489155
arp,2,1.3103219671116927E-4,0.017857142857142856,4.2914450974904377E-4,7.090436108871789,5.3788939160791704
mensen,2,0.002778976655574259,0.017857142857142856,0.0027451254781229594,2.683875647183931,2.7015572670977397
bloei,2,1.3743156354542883E-4,0.017857142857142856,9.095997760985167E-5,7.021644075308681,7.617053653273936
aandacht,2,7.610601831034318E-4,0.017857142857142856,6.600429144509749E-4,4.552346913839544,4.757797629304302
besteedt,2,3.406114605331695E-5,0.017857142857142856,4.1981528127623844E-5,9.03415857427348,8.732530870693871
boek,2,0.0012118542903393765,0.017857142857142856,0.0010938520384364213,3.881213118613805,4.029011759620809
heroïne,2,1.5461695996323873E-4,0.017857142857142856,1.399384270920795E-4,6.851658880060543,6.995565276527665
schreef,2,2.152045137005025E-4,0.017857142857142856,2.682153185931523E-4,6.374649120187269,6.0569658211918105
diens,2,9.325528927021775E-5,0.017857142857142856,1.2594458438287153E-4,7.5810999976546976,7.147568369972716
gaat,2,0.0053954403582365555,0.017857142857142856,0.005697826289765837,1.7266886500241423,1.6480177238689278
kritiek,2,0.0016052605272551873,0.017857142857142856,0.0019358149081070996,3.4756219027166937,3.2054883459018972
rond,2,0.0021595798753743954,0.017857142857142856,0.0024232670958111765,3.0476786847835973,2.8814759332319726
accent,2,1.2690357294713086E-4,0.017857142857142856,2.65883011474951E-4,7.136624768923213,6.069565857971443
artikel,2,2.4415648784582194E-4,0.017857142857142856,2.4022763317473644E-4,6.19255134300763,6.215955344952966
binnen,2,0.001891528977494201,0.017857142857142856,0.0015463196193674783,3.2388764845164504,3.5295908120235966
constateert,2,3.984121932297073E-5,0.017857142857142856,4.897844948222782E-5,8.808023751251216,8.510138449357424
criminaliteit,2,1.314450590875731E-4,0.017857142857142856,1.3527381285567683E-4,7.085897544245101,7.044474877008612
gekomen,2,5.587060108684989E-4,0.017857142857142856,5.061106446496875E-4,4.998268115804653,5.140904639691704
gesprek,2,0.0016008738645058964,0.017857142857142856,0.0017912118667786174,3.4795697225958433,3.3174933714150283
land,2,0.0030344868587711864,0.008928571428571428,0.0023812855676835524,1.556976789746793,1.9066887212583836
oordeelt,2,2.9003581942369883E-5,0.017857142857142856,5.5975370836831795E-5,9.266054468298371,8.31749337141503
orde,2,0.00129927789854289,0.008928571428571428,0.001149827409273253,2.7807193252208737,2.9570120357582734
portugal,2,4.8279094140724245E-4,0.008928571428571428,0.0013107566004291445,4.20895885039115,2.7680295519152587
president,2,0.0025719777816047827,0.017857142857142856,0.0025608732157850547,2.7955511828107253,2.8017935331309856
sprake,2,2.186106283058342E-4,0.008928571428571428,1.9124918369250863E-4,5.351993914526961,5.544903867518103
tussen,2,0.003926527630788737,0.017857142857142856,0.003286220729545667,2.1851753132910074,2.4419999758265485
voort,2,8.171578584973037E-4,0.008928571428571428,7.486705849426253E-4,3.4497426524718726,3.5760263850138827
