ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
lockheed,418,5.6407322176174875E-5,1.0,0.0011535592571743898,14.113758024904996,9.759692168949972
vliegtuigfabrieken,3,3.7157613876345758E-6,0.007211538461538462,8.31893695077685E-6,10.92243349171465,9.759692168949972
brandschoon,3,5.728465472603304E-6,0.007211538461538462,8.31893695077685E-6,10.297942626806858,9.759692168949972
litton,4,1.1973008915711411E-5,0.009615384615384616,1.1091915934369133E-5,9.649414997308234,9.759692168949972
lshiguro,2,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
inzeemijnbouw,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
holthrop,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
codeboek,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
beschuidigden,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
ipgever,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
orions'besteld,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
jristars,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
document1,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
krabinetscommissie,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
exfunctionarissen,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
betalinge,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
viderzoekscommissie,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
aandeelhouder:proces,1,5.160779705048022E-8,0.002403846153846154,2.772978983592283E-6,15.507395992435805,9.75969216894997
