sport in(59,111)
in cijfers(55,156)
west berlijn(29,47)
kort geding(26,117)
heer bommel(15,75)
in groningen(27,156)
grote wetering(13,5)
onzer verslaggevers(12,94)
van de(37,156)
van onze(17,156)
st truiden(10,84)
in nijmegen(22,133)
een onzer(12,156)
in amsterdam(22,156)
bommel en(13,151)
in west(18,155)
van een(20,156)
in de(34,156)
onze verslaggever(8,119)
krakers moeten(13,3)
protest tegen(10,156)
op de(20,156)
rellen in(14,34)
geding tegen(11,136)
den haag(6,156)
en de(20,156)
hoger beroep(6,64)
tegen krakers(18,13)
mobiele eenheid(5,38)
tom hendriks(5,13)
marten toonder(5,46)
eredivisie eredivisie(5,3)
meer dan(6,156)
door henk(7,76)
aan de(12,156)
krakers en(18,23)
de aamnaak(8,1)
bij ontruiming(9,34)
verslaggevers amsterdam(6,45)
mr overdiep(4,31)
gekraakt pand(7,14)
voor krakers(15,11)
luxe luyk(4,1)
van het(13,156)
tweede kamer(4,156)
nijmeegse krakers(9,3)
oude politiebureau(4,26)
door tom(5,61)
door marten(5,60)
ontruiming van(11,156)
groninger rechtbank(4,84)
leger des(3,135)
cees koring(3,19)
het noorden(5,156)
singel 445(3,9)
tijdelijke verhuur(3,14)
de telegraaf(6,156)
de wielingen(6,109)
parlementaire redactie(3,45)
krakers in(22,25)
door jan(5,156)
grootste kraakpand(4,1)
het pand(7,156)
iets doen(3,151)
schoten met(4,151)
nieuwsblad van(5,149)
redactie den(3,99)
de poel(5,155)
de aanmaak(5,131)
onze parlementaire(3,142)
voor de(11,156)
zo mag(3,68)
amsterdam na(5,156)
oude rkz(3,13)
hevige rellen(3,17)
met dodelijke(4,62)
mag ik(3,156)
duitse steden(3,60)
binnen en(5,156)
veel schade(3,156)
in hoger(5,63)
nog geen(4,156)
sweelinck conservatorium(2,18)
marisca milikowski(2,10)
stan huygens(2,28)
nico scheepmaker(2,32)
goede morgen(2,85)
jim postma(2,9)
louis du(2,79)
du moulin(2,129)
leo derksen(2,29)
toenemende neiging(2,81)
of niet(4,156)
des heils(2,149)
grimmige sfeer(2,17)
sociale dienst(2,59)
zover bekend(2,61)
flinke jongens(2,121)
betere bescherming(2,116)
openbaar ministerie(2,156)
beroep tegen(4,145)
de krakers(16,38)
de politie(9,156)
dertig maanden(2,71)
forse nederlaag(2,39)
groningen koopt(3,34)
de piersonstraat(4,3)
op het(7,156)
krakers willen(5,5)
past beter(2,71)
gemeenten kunnen(2,144)
falend beleid(2,28)
oud strijders(2,65)
deel van(4,156)
nijmeegse raad(3,5)
ze bedoelen(2,76)
vierduizend man(2,80)
andere behuizing(2,15)
100 man(2,155)
der borst(2,115)
mei aanstaande(2,155)
minister wiegel(2,8)
zaakjes zelf(2,6)
in utrecht(5,156)
politie treedt(3,67)
betoging tegen(3,48)
ongeregeldheden bij(3,97)
maar durven(2,111)
heerlen organiseert(2,22)
ben hietbrink(2,6)
henk schaaf(2,22)
vrije voeten(2,156)
brand gestoken(2,156)
noord zuid(2,108)
van der(4,156)
forse klappen(2,28)
geen water(3,155)
kraakpand in(8,22)
slaags met(3,127)
debat met(3,132)
deze manier(2,149)
zullen ze(2,154)
10 mei(2,156)
ruiten ingegooid(2,102)
zwart geld(2,43)
leegstaande woningen(2,76)
1980 was(2,16)
naar binnen(3,156)
dicht bij(3,131)
jan eijkelboom(2,20)
langdurige leegstand(2,12)
jan beijert(2,17)
af van(4,156)
personen werden(2,156)
uit de(7,156)
en buitenland(3,153)
24 uur(2,149)
westduitse steden(2,39)
tientallen gewonden(2,61)
vertrouwen in(4,156)
dan uitsluitend(2,138)
henk de(4,78)
amsterdam zaterdag(3,124)
als bemiddelaar(2,155)
huize st(2,80)
jaar geleden(2,156)
nieuws uit(3,156)
met stenen(3,62)
binnen gasthuis(2,116)
verslaggevers groningen(3,36)
arnhem vrijdag(2,45)
boete voor(3,154)
luxe flats(2,43)
onze correspondent(2,156)
ton schade(2,47)
laatste nieuws(2,134)
onze verslaggeefster(2,50)
leidt tot(2,156)
grote kerkstraat(2,51)
leidde tot(2,154)
nieuwe wet(2,156)
niet nodig(3,82)
maanden cel(2,37)
boos op(3,142)
met traangas(3,64)
duitse jeugd(2,58)
vrouw naar(2,156)
st martinus(2,106)
half jaar(2,156)
krakers uit(7,21)
door me(4,150)
acties tegen(3,80)
in hoofdstad(4,104)
er tegenaan(2,83)
tweede plaats(2,156)
gas en(3,151)
cda en(3,22)
pand van(6,154)
binnen 24(2,156)
voormalig hotel(2,62)
hotel willems(2,83)
nu echt(2,92)
veel problemen(2,67)
kritiek op(3,140)
nog steeds(2,156)
sfeer rond(2,55)
hoge raad(2,63)
waar of(2,155)
verslaggever ben(2,24)
moeten uit(3,156)
eigen hand(2,156)
manier van(3,156)
cor van(3,91)
ik ben(2,156)
demonstratie tegen(3,152)
hard op(3,137)
bij het(5,156)
twee keer(2,132)
moet maar(2,156)
ben je(2,142)
uur verlaten(2,77)
om de(5,156)
de vries(3,156)
de dokwerker(3,49)
de mari(3,99)
uit huis(3,152)
het nieuws(3,156)
de amsterdamse(4,120)
carnaval is(2,84)
en nieuwbouw(3,80)
gemeente groningen(3,148)
mr geertsema(2,120)
optimistisch over(2,91)
kamervragen over(2,26)
geen vrijbrief(2,82)
twee panden(2,120)
onrust rond(2,31)
in verzet(4,154)
je moet(2,135)
te vroeg(2,156)
autoriteiten te(2,156)
te verliezen(2,156)
strijd om(2,155)
de kraakster(3,4)
einde aan(2,156)
in beroep(4,149)
nijmeegse binnenstad(2,12)
niet bewezen(2,156)
perry sport(2,17)
huis van(4,156)
wensen over(2,66)
wat wil(2,156)
uitsluitend een(2,140)
actie bij(3,103)
bij mijn(2,156)
waarnemers bij(2,52)
open huis(2,52)
de foto(3,99)
peter de(3,155)
te gast(2,137)
te wensen(2,83)
te knappen(2,121)
dat er(2,156)
loopt uit(2,135)
hard er(2,87)
in wageningen(3,105)
door 100(2,137)
mishandeling door(2,122)
door marisca(2,8)
door nico(2,82)
door ale(2,33)
door leo(2,120)
ministerie met(2,151)
met verontrusting(2,51)
mogen nog(2,139)
wij zijn(2,156)
politie trad(2,102)
waarschuwt tegen(2,150)
tegen langdurige(2,15)
er wordt(2,156)
de grote(4,98)
is klaar(2,149)
het huis(3,156)
de hand(3,156)
moeten weg(2,113)
over noord(2,106)
boos over(2,135)
het standbeeld(2,156)
het osl(2,11)
het scherp(2,139)
een paar(2,156)
uit het(4,156)
wat er(2,156)
vrees voor(2,156)
schadevergoeding voor(2,156)
tijd voor(2,156)
voor zover(2,84)
behuizing voor(2,91)
zwichten voor(2,150)
nederlaag voor(2,156)
