ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
haagse,113,9.231086658419397E-4,0.26666666666666666,9.539136113443418E-4,8.174321295936025,8.126963165643524
post,113,0.0015225848363803179,0.26666666666666666,0.001730571881705383,7.452371073654098,7.267644821964468
weekbladen,37,8.613341327725149E-5,0.0880952380952381,2.5888609012034706E-4,9.998275319177129,8.41060277580651
steun,31,0.0021935378058336114,0.07380952380952381,0.002127064091799608,5.072475505824582,5.1168715727498
jet,16,1.3608976082211634E-4,0.0380952380952381,1.959137979289113E-4,8.128908337046216,7.603247853748907
kunkeler,16,6.5541902254109875E-6,0.0380952380952381,9.562459184625432E-5,12.504905506138613,8.638013271909585
nieuwe,14,0.01370414085997272,0.030952380952380953,0.011701184812016046,1.1754385046915248,1.403395771904461
tijd,14,0.004068552288271659,0.03333333333333333,0.003440152999346954,3.0343781569898507,3.2764209594487044
nederland,13,0.012340095176131476,0.02142857142857143,0.012335572348166807,0.7961821518672005,0.796711017928641
sprak,12,5.134459728552277E-4,0.011904761904761904,4.8745218770407687E-4,4.535182479242881,4.610134239334146
schrijft,11,3.188845779749173E-4,0.016666666666666666,2.915383897751656E-4,5.707787456865378,5.837135913923183
vrij,11,0.0037119940184498906,0.023809523809523808,0.004291445097490437,2.6812724761914497,2.4720033204706535
voorts,11,9.867410796051818E-5,0.02619047619047619,1.142830487918649E-4,8.052155003567325,7.840287051049754
pers,10,7.686465292698523E-4,0.023809523809523808,7.160182852878067E-4,4.953074645585844,5.05539852604485
kvp,10,6.024178149702556E-4,0.023809523809523808,0.0011428304879186491,5.304630522104127,4.380855432412457
week,9,0.0031022995040955173,0.011904761904761904,0.003356189943091706,1.9401288872388651,1.826642494674731
linie,9,1.1415644707566224E-4,0.02142857142857143,1.9124918369250863E-4,7.5523795241183835,6.807938273351897
kamer,8,0.003551596985216998,0.01904761904761905,0.0032628976583636534,2.423070884749418,2.5453850293629134
doorn,8,3.3070276349947723E-4,0.01904761904761905,7.440059707062226E-4,5.847931760502066,4.6781526627627965
subsidie,8,7.474873324791554E-4,0.01904761904761905,9.189290045713219E-4,4.6714177314346,4.373513457071288
hans,8,0.002879353820837443,0.01904761904761905,0.0035847560406754362,2.725793685908666,2.409663826836894
krijgt,7,0.0034272221943253407,0.016666666666666666,0.00323957458718164,2.281853961083322,2.3630893146038785
den,7,0.009000709452386053,0.014285714285714285,0.009599776098516652,0.6664625459303579,0.5735005103548527
weg,7,0.0066365046617065035,0.016666666666666666,0.006481481481481481,1.3284700912983602,1.3625700793847084
miljoen,6,0.0037375914857869287,0.014285714285714285,0.0036873775538762946,1.934392374834264,1.9539061248904517
mierlo,6,1.1627236675473193E-4,0.014285714285714285,7.929844201884504E-5,6.940921095396504,7.493064935998483
mensen,6,0.002778976655574259,0.014285714285714285,0.0027451254781229594,2.3619475522965683,2.379629172210377
situatie,6,6.654309351688919E-4,0.009523809523809525,6.996921354603975E-4,3.839177924761837,3.7667465860317852
opinie,6,3.214649678274413E-4,0.014285714285714285,7.160182852878067E-4,5.4737678365455125,4.318432931878643
publiceert,6,5.8316810667042645E-5,0.009523809523809525,1.0028920608265696E-4,7.351483135608228,6.569300521825569
groene,6,7.901153728428522E-4,0.014285714285714285,7.719936561246385E-4,4.176366031244783,4.209840370441604
radio,6,0.008609677174134564,0.014285714285714285,0.00887209627763784,0.730542123940138,0.6872262463882581
lening,5,4.151331194740629E-4,0.011904761904761904,4.687937307584663E-4,4.841820921492788,4.666441680236101
regering,5,0.0031331609667317045,0.011904761904761904,0.0036360667972758654,1.9258479715423302,1.711088158717244
dennendal,5,3.1945226374247255E-5,0.011904761904761904,0.0011731504804552663,8.541722688583876,3.3430787816095027
binnenland,5,5.064789202534128E-4,0.011904761904761904,0.001651273439686538,4.554892731729913,2.8498878213320324
hoofdredacteur,5,2.9359675742018194E-4,0.011904761904761904,6.227260005597537E-4,5.341558922103378,4.256797439727475
pvda,5,0.0018487977215364034,0.011904761904761904,0.002134061013154212,2.686879474945542,2.4798654382436247
wordt,5,0.008886965867686794,0.009523809523809525,0.00899570855490251,0.09984781979654933,0.08230184589890488
minister,5,0.0049772107709394635,0.011904761904761904,0.005159063345461331,1.2581293794794846,1.2063577011803215
interviewde,5,3.560937996483135E-6,0.009523809523809525,1.8658456945610598E-5,11.38506573613261,8.995565276527667
kritiek,5,0.0016052605272551873,0.011904761904761904,0.0019358149081070996,2.8906594019955385,2.620525845180742
nader,5,3.1661383490469615E-4,0.011904761904761904,8.956059333893087E-4,5.232670659247873,3.732530870693873
alfred,5,2.649544300571654E-4,0.011904761904761904,4.058214385670305E-4,5.489650707222722,4.8745498755663
