ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
verwacht,12,0.002326995569006153,0.012,0.002809958527983778,2.366494037111087,2.0944136627709202
ter,12,0.0036058883877141032,0.011,0.003233855848690507,1.6090768766045338,1.766176247498696
trouwen,12,7.251411563562976E-4,0.012,4.042319810863134E-4,4.048628737373281,4.891707129582555
nederhorst,12,9.593889471684273E-5,0.012,3.3212573581145745E-4,6.966702871716489,5.175161076655282
waar,12,0.0032033991785174083,0.012,0.003028462301543948,1.9053589158509165,1.9863770479616534
cals,12,1.8356893410855814E-4,0.012,0.0011078141319500587,6.030568667574119,3.437246653095528
hoofdstad,12,6.232157571815991E-4,0.012,6.249207923820845E-4,4.267158885122345,4.263217253320478
weer,11,0.015393367273029038,0.011,0.01458949696061251,-0.4848053295359156,-0.4074266168779719
hall,11,1.6235812952081078E-4,0.011,3.0153520751303374E-4,6.082180089136425,5.189033251236839
schiphol,11,7.040335673626512E-4,0.011,8.477946414134572E-4,3.9657154972854736,3.69764486582788
rond,11,0.0021595798753743954,0.011,0.0018288765846986178,2.348680940816412,2.5884738954646638
bezocht,11,3.1940065594542207E-4,0.01,4.260823584423303E-4,4.968488914194537,4.552723870515464
porto,11,6.905123245354253E-5,0.01,1.092518867800847E-4,7.178117120160715,6.5161979944903505
groningen,11,0.009080598322220197,0.011,0.012063593338256951,0.27664425855929853,-0.13315617777693056
vliegtuig,11,0.0010011396549822658,0.011,0.0011668101508113045,3.457788380230723,3.236861776327454
links,11,0.001396971458359449,0.011,0.0013372430941882365,2.9771290734116986,3.0401698653223557
hitzacker,11,4.6963095315937E-6,0.01,8.521647168846606E-5,11.056184880603482,6.874651965402825
haag,11,0.003659354065458401,0.011,0.003371513226033414,1.5878426064125444,1.7060353614442727
weg,10,0.0066365046617065035,0.01,0.006255763037027649,0.5915044971321546,0.676742229265721
nederland,10,0.012340095176131476,0.01,0.012476565470285672,-0.30335352168371355,-0.31922084598513134
madurodam,10,6.172292527237435E-5,0.01,1.4421249054971178E-4,7.339977846604071,6.11566006490662
opening,10,8.365107823912339E-4,0.01,0.0010007472829055759,3.579472053453588,3.3208503961681286
curaçao,10,6.777651986639567E-4,0.01,2.5564941506539817E-4,3.8830706293823196,5.289689464681671
geruchten,10,2.5891631780225927E-4,0.01,3.605312263742795E-4,5.271370298037879,4.793731970019258
koninklijke,10,6.226480714140438E-4,0.01,7.385427546333725E-4,4.005439225699063,3.7591747479828888
gesprek,10,0.0016008738645058964,0.01,0.0015754122073688213,2.6430684548787235,2.66619873502425
wordt,10,0.008886965867686794,0.01,0.008781666659383208,0.1702371476879474,0.1874333222063278
vraagt,10,0.0016226007470641485,0.01,0.002182852697866092,2.623620037139104,2.1957133164726566
plaats,10,0.007647294974737209,0.0090,0.01097762958366291,0.23497547803672614,-0.2865696580716044
voorzitter,10,0.002775673756563028,0.01,0.0030459426034287612,1.8490900865706257,1.7150393383966511
tussen,10,0.003926527630788737,0.01,0.003541946169410346,1.3486740455738877,1.4973858087475316
rechts,10,0.0011016716436366013,0.01,0.0011864754904317197,3.1822338062656064,3.0752457964607123
oostenrijk,9,6.571220798437646E-4,0.0090,9.832669810207622E-4,3.7756916776480356,3.194269899602986
eerste,9,0.00965808957121507,0.0090,0.011051920866673368,-0.1018128419966633,-0.2963002308432161
kater,9,1.403732079773062E-4,0.0090,2.6657460374340667E-4,6.002585491219422,5.077313753257137
vakantie,9,0.001025137280610739,0.0090,0.0013241328677746265,3.1341078811802845,2.764877107347072
