ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
ambsberg,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
seyjinkeld,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
miljoenenrestauratie,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
weeerstanden,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
oranjekomitees,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
koninkrijksminislerraad,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
tigdc,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
verlovirg,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
felderhofs,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
profriteren,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
korninklijk,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
ariac_,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
derator,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
gehej,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
i.ej.ej,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
phio_ir,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
chiesi,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
greosetto,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
tyrheense,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
scliijnheiligs,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
tweeslaclitigs,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
eggli,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
eveniail,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
intercontiiien,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
btrniham,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
liclofficigel,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
büfc,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
herinneringsplaquettes,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
bezoetemidden,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
e8l,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
ehtip,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
hkij,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
lsbs,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
opetlv,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
sziuing,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
verhehk,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
uitlekkers,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
amsbera,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
finalistcn,1,5.160779705048022E-8,0.0010,2.1850377356016937E-6,14.242051425914811,8.838126089377711
