ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
gevolgen,2,15453,2562933,title,7.163148339425993E-5,2.9442072721919626E-4,6.10947756814754E-5,2.0392135169030325,2.268758317584922,2.268758317584922,2.0392135169030325,3.7900390625,4.502035140991211
verkoopt,2,3867,461309,title,1.2893137656397049E-5,2.9442072721919626E-4,1.5288519870592464E-5,4.5132039368636026,4.267358593946563,4.267358593946563,4.5132039368636026,12.53515625,11.597736358642578
kost,2,23107,2460363,title,6.876475170375174E-5,2.9442072721919626E-4,9.135552848455653E-5,2.098138095854196,1.6883152977492308,1.6883152977492308,2.098138095854196,3.96923828125,2.7733726501464844
miljoen,2,81473,3590097,title,1.0033971767474312E-4,2.9442072721919626E-4,3.2211057135163686E-4,1.5529864567828398,-0.12967676862664135,-0.12967676862664135,1.5529864567828398,2.408203125,0.024028778076171875
stuk,2,41693,8195517,title,2.2905672520228776E-4,2.9442072721919626E-4,1.64836891379522E-4,0.36217431908701236,0.836840079162684,0.836840079162684,0.36217431908701236,0.16748046875,0.8075942993164062
verfgooier,2,7,24,title,6.707766459217773E-10,2.9442072721919626E-4,2.7675107084082558E-8,18.743615349804216,13.377002720971769,13.377002720971769,18.743615349804216,68.9697265625,46.983293533325195
strafbaar,2,1425,261416,title,7.3063228195953055E-6,2.9442072721919626E-4,5.633861084973949E-6,5.33258993191682,5.707611439089904,5.707611439089904,5.33258993191682,15.70361328125,17.16701316833496
uitgebrand,2,341,113506,title,3.172382248833219E-6,2.9442072721919626E-4,1.3481730736674502E-6,6.536168814770997,7.770729714005197,7.770729714005197,6.536168814770997,20.43701171875,25.32266616821289
kraakacties,2,183,1375,title,3.842991200593516E-8,2.9442072721919626E-4,7.23506370912444E-7,12.90336194722599,8.668657804745328,8.668657804745328,12.90336194722599,45.83984375,28.88760757446289
vooroordeel,2,367,80497,title,2.2498128194485544E-6,2.9442072721919626E-4,1.4509663285511855E-6,7.03193045378311,7.664721390186157,7.664721390186157,7.03193045378311,22.40234375,24.901844024658203
gemeenten,2,17423,3120881,title,8.722558706254176E-5,2.9442072721919626E-4,6.888334153228148E-5,1.7550559332305067,2.0956522059907297,2.0956522059907297,1.7550559332305067,2.95947265625,3.9622745513916016
langdurige,2,5199,823109,title,2.3005095593667843E-5,2.9442072721919626E-4,2.0554697390020745E-5,3.677853884266872,3.8403392031480443,3.8403392031480443,3.677853884266872,9.3916015625,9.993234634399414
overbodig,2,2665,576157,title,1.610302749934806E-5,2.9442072721919626E-4,1.0536308625582859E-5,4.1924753834173085,4.804437825382832,4.804437825382832,4.1924753834173085,11.3154296875,13.652257919311523
tegenaan,2,1159,48203,title,1.3472269443069763E-6,2.9442072721919626E-4,4.582207015778812E-6,7.771742533017852,6.005692792022897,6.005692792022897,7.771742533017852,25.3427734375,18.33780288696289
bewakers,2,859,98956,title,2.7657239072431413E-6,2.9442072721919626E-4,3.3961309978895596E-6,6.734078286110263,6.437843321890904,6.437843321890904,6.734078286110263,21.22021484375,20.041427612304688
lange,2,39353,5138719,title,1.436221956314379E-4,2.9442072721919626E-4,1.5558549843998584E-4,1.0356005176338154,0.9201716424829431,0.9201716424829431,1.0356005176338154,1.18603515625,0.9596061706542969
herhuisvesting,2,713,9717,title,2.7158069451757957E-7,2.9442072721919626E-4,2.818907335850123E-6,10.082282597009032,6.706599376585482,6.706599376585482,10.082282597009032,34.5634765625,21.10376739501953
rumoer,2,343,146853,title,4.104398449314615E-6,2.9442072721919626E-4,1.3560802471200454E-6,6.164564637896595,7.7622928768565576,7.7622928768565576,6.164564637896595,18.96875,25.289173126220703
vvd,2,9461,390898,title,1.092521872239712E-5,2.9442072721919626E-4,3.7404884017500725E-5,4.752145172882345,2.9765806781013566,2.9765806781013566,4.752145172882345,13.4521484375,6.868875503540039
impasse,2,921,80647,title,2.2540051734855654E-6,2.9442072721919626E-4,3.641253374920005E-6,7.029244603628763,6.337300296938034,6.337300296938034,7.029244603628763,22.39111328125,19.644512176513672
organiseert,2,7075,375571,title,1.0496843986895326E-5,2.9442072721919626E-4,2.797162608855487E-5,4.809851707589493,3.395843210422761,3.395843210422761,4.809851707589493,13.67529296875,8.36087417602539
varenbeuk,2,773,11718,title,3.275066973713078E-7,2.9442072721919626E-4,3.056122539427974E-6,9.812139115917427,6.590033039104524,6.590033039104524,9.812139115917427,33.48388671875,20.642778396606445
aanvang,2,18055,3195337,title,8.930655981040642E-5,2.9442072721919626E-4,7.138200834330152E-5,1.72104118646409,2.044246843193367,2.044246843193367,1.72104118646409,2.8642578125,3.8056278228759766
boys,2,15673,1236103,title,3.4547876014743614E-5,2.9442072721919626E-4,6.196456476126085E-5,3.0912103183812523,2.2483639081191686,2.2483639081191686,3.0912103183812523,7.271484375,4.437507629394531
john,2,24105,2087747,title,5.835049709138553E-5,2.9442072721919626E-4,9.530120803740143E-5,2.335062389197862,1.6273128337457567,1.6273128337457567,2.335062389197862,4.71337890625,2.6066970825195312
borst,2,3083,828886,title,2.3166557122146595E-5,2.9442072721919626E-4,1.2188907877175218E-5,3.667763680331422,4.594238468922194,4.594238468922194,3.667763680331422,9.35498046875,12.844141006469727
centrum,2,63589,3278195,title,9.162236028239753E-5,2.9442072721919626E-4,2.5140462633853225E-4,1.6841076070061636,0.2278680422781978,0.2278680422781978,1.6841076070061636,2.76171875,0.06835365295410156
ongeveer,2,50293,8611538,title,2.4068410732783042E-4,2.9442072721919626E-4,1.988377372256806E-4,0.2907383586988139,0.566287650090386,0.566287650090386,0.2907383586988139,0.109375,0.391754150390625
venray,2,2609,167303,title,4.675956049693796E-6,2.9442072721919626E-4,1.0314907768910198E-5,5.976474060740285,4.835076414211917,4.835076414211917,5.976474060740285,18.22705078125,13.77043342590332
janscollege,2,9,588,title,1.6434027825083543E-8,2.9442072721919626E-4,3.558228053667757E-8,14.12890550568901,13.014432641587058,13.014432641587058,14.12890550568901,50.73583984375,45.690284729003906
aanstaande,2,7439,1752510,title,4.898094915601558E-5,2.9442072721919626E-4,2.9410731656927164E-5,2.58758660477743,3.3234646606905454,3.3234646606905454,2.58758660477743,5.5400390625,8.099599838256836
gespeeld,2,19617,2397574,title,6.700986025288581E-5,2.9442072721919626E-4,7.755751080977821E-5,2.1354339371630218,1.9245408343615935,1.9245408343615935,2.1354339371630218,4.08447265625,3.447847366333008
sluit,2,5215,1201058,title,3.356840236656325E-5,2.9442072721919626E-4,2.0617954777641507E-5,3.1327034596397993,3.835906105622241,3.835906105622241,3.1327034596397993,7.41796875,9.976741790771484
