ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
pakje,1,2481,595639,title,1.6647530441675062E-5,4.697040864255519E-4,1.0451725426525394E-5,4.818372061714806,5.489939110232447,0.0,0.0,6.8544921875,8.158782958984375
boter,1,4313,2680633,title,7.492108386196798E-5,4.697040864255519E-4,1.8169404177591303E-5,2.648308469194596,4.692169129390376,0.0,0.0,2.87158203125,6.610876083374023
rudy,1,1335,66515,title,1.8590295251452924E-6,4.697040864255519E-4,5.623963500367352E-6,7.981058651520113,6.38402110354996,0.0,0.0,13.08837890625,9.916805267333984
kross,1,115,4724,title,1.320312031389365E-7,4.697040864255519E-4,4.844612753125434E-7,11.796657505524289,9.921155079180503,0.0,0.0,20.70849609375,16.948089599609375
suriname,1,32559,1578707,title,4.4123324431384634E-5,4.697040864255519E-4,1.3716151880783568E-4,3.412138746426315,1.7758763604674535,0.0,0.0,4.21044921875,1.5092582702636719
ontdekte,1,2825,482499,title,1.348537753669215E-5,4.697040864255519E-4,1.1900896545721177E-5,5.122284328148551,5.302609977934965,0.0,0.0,7.44189453125,7.793092727661133
vervreemd,1,291,42446,title,1.18632439636649E-6,4.697040864255519E-4,1.2258976618778273E-6,8.629109770994544,8.581769787216592,0.0,0.0,14.38037109375,14.281427383422852
terugkeerde,1,877,190028,title,5.311097686300979E-6,4.697040864255519E-4,3.6945438126008746E-6,6.466598269902468,6.9902120976801445,0.0,0.0,10.080078125,11.11677360534668
elseviers,1,633,27244,title,7.614432892288709E-7,4.697040864255519E-4,2.666643367589913E-6,9.26879983808273,7.460583440696537,0.0,0.0,15.6572265625,12.050569534301758
nixons,1,3309,19532,title,5.459003936726731E-7,4.697040864255519E-4,1.3939846608775707E-5,9.748898692283982,5.07446555381234,0.0,0.0,16.61572265625,7.349397659301758
lijfarts,1,141,23153,title,6.471038201261212E-7,4.697040864255519E-4,5.939916506005968E-7,9.503539235678735,9.627093777726083,0.0,0.0,16.12646484375,16.362937927246094
walter,1,3577,412473,title,1.1528218978053886E-5,4.697040864255519E-4,1.5068852015591025E-5,5.348510595164916,4.962110727129653,0.0,0.0,7.8828125,7.13165283203125
tkach,1,105,150,title,4.192354037011108E-9,4.697040864255519E-4,4.423342078940614E-7,16.773632064425563,10.052399612458755,0.0,0.0,30.65234375,17.209129333496094
spreek,1,1313,281087,title,7.856108128008943E-6,4.697040864255519E-4,5.531283952046692E-6,5.901793548464086,6.40799392923199,0.0,0.0,8.966796875,9.964162826538086
tuh,1,27,4016,title,1.1224329208424407E-7,4.697040864255519E-4,1.137430820299015E-7,12.030907200970676,12.01175762796141,0.0,0.0,21.17724609375,21.086740493774414
kosh,1,5,621,title,1.735634571322599E-8,4.697040864255519E-4,2.1063533709241018E-8,14.724001296700967,14.444717035237518,0.0,0.0,26.560546875,25.733850479125977
vermeldt,1,2583,431196,title,1.2051508608953612E-5,4.697040864255519E-4,1.088142151419391E-5,5.284466485527171,5.431813202006877,0.0,0.0,7.75732421875,8.045188903808594
gedienstig,1,41,9710,title,2.7138505132918574E-7,4.697040864255519E-4,1.7272097641577636E-7,10.75719517461489,11.409093125506795,0.0,0.0,18.63134765625,19.89965057373047
ooit,1,16045,2469139,title,6.90100323639438E-5,4.697040864255519E-4,6.759287967295443E-5,2.7668741304183033,2.7968089609557083,0.0,0.0,3.072265625,3.1238765716552734
treden,1,11019,2602857,title,7.274732034475081E-5,4.697040864255519E-4,4.641981558842536E-5,2.690786132809496,3.338939448672063,0.0,0.0,2.943359375,4.078088760375977
ingewijden,1,723,65812,title,1.839381359225167E-6,4.697040864255519E-4,3.0457869743562516E-6,7.996387709921363,7.2687932931737596,0.0,0.0,13.11865234375,11.669607162475586
alleen,1,170775,22947973,title,6.413735149851461E-4,4.697040864255519E-4,7.194249938391271E-4,-0.4494126349554044,-0.6150921365076254,-0.0,-0.0,0.15576171875,0.3040332794189453
bevel,1,2653,1713985,title,4.790421289417656E-5,4.697040864255519E-4,1.1176310986123285E-5,3.293527701887994,5.393236169896182,0.0,0.0,3.99609375,7.969865798950195
arts,1,11399,1371943,title,3.834447183066087E-5,4.697040864255519E-4,4.802064415032768E-5,3.6146616423705,3.2900254839328387,0.0,0.0,4.580078125,3.9900894165039062
enige,1,102337,5297633,title,1.4806368729435512E-4,4.697040864255519E-4,4.3111576984051966E-4,1.6655342828900004,0.12367680908364598,0.0,0.0,1.35546875,0.010309219360351562
man,1,141823,18598617,title,5.198132470851562E-4,4.697040864255519E-4,5.974587082491379E-4,-0.14624125527805631,-0.3470868634561324,-0.0,-0.0,0.01513671875,0.090667724609375
gehoorzamen,1,331,131230,title,3.6677508018464515E-6,4.697040864255519E-4,1.3944059315517555E-6,7.000712713701558,8.39595772331766,0.0,0.0,11.13916015625,13.911432266235352
ferry,1,1867,110141,title,3.0783337732696032E-6,4.697040864255519E-4,7.865123487030597E-6,7.253458668204329,5.900138917898678,0.0,0.0,11.640625,8.963106155395508
hoogendijk,1,425,60581,title,1.693179999441133E-6,4.697040864255519E-4,1.7904003652854867E-6,8.115872982726765,8.035326099099814,0.0,0.0,13.3564453125,13.193563461303711
zuidafrikaanse,1,3003,193363,title,5.404307691057193E-6,4.697040864255519E-4,1.2650758345770156E-5,6.441498518882343,5.214456370567726,0.0,0.0,10.03125,7.621421813964844
goud,1,13355,3656067,title,1.0218351498022061E-4,4.697040864255519E-4,5.626069853738276E-5,2.200589676557403,3.0615527746024043,0.0,0.0,2.14404296875,3.583761215209961
diamantkoning,1,9,264,title,7.3785431051395505E-9,4.697040864255519E-4,3.7914360676633834E-8,15.958056635562992,13.596720128682568,0.0,0.0,29.02587890625,24.154314041137695
oppenheimer,1,87,20885,title,5.837154270865133E-7,4.697040864255519E-4,3.6650548654079375E-7,9.65227123187129,10.32370163427615,0.0,0.0,16.4228515625,17.74844741821289
belachelijk,1,1459,199299,title,5.570213114815179E-6,4.697040864255519E-4,6.146339136356529E-6,6.397875809136869,6.2558809622069855,0.0,0.0,9.9453125,9.663824081420898
kost,1,20065,2460363,title,6.876475170375174E-5,4.697040864255519E-4,8.452796077518421E-5,2.7720110002502665,2.4742515944575185,0.0,0.0,3.0810546875,2.582773208618164
bereid,1,25777,3508979,title,9.807254850958133E-5,4.697040864255519E-4,1.0859094168462115E-4,2.2598308718516407,2.112848382025991,0.0,0.0,2.23681640625,2.0077438354492188
gerekt,1,71,33221,title,9.284946230903068E-7,4.697040864255519E-4,2.9910217867122246E-7,8.98264287421719,10.616898010620195,0.0,0.0,15.0859375,18.330720901489258
somber,1,2357,260234,title,7.273287069783658E-6,4.697040864255519E-4,9.929349790536216E-6,6.013000815635257,5.563909086874707,0.0,0.0,9.18603515625,8.303483963012695
