ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
kvp,3,11319,305315,title,8.533257152066977E-6,3.897622450305314E-4,4.6516106944832574E-5,5.513354013393643,3.066792084265412,4.860750451069155,8.738459364429412,24.6142578125,10.778072357177734
helft,7,40429,3768359,title,1.0532196711038094E-4,9.094452384045733E-4,1.6614539161344962E-4,3.1101803975127797,2.4525404921908134,6.885151622297459,8.731380247444578,25.6904296875,17.832706451416016
westerse,3,4629,308231,title,8.614756514546473E-6,3.897622450305314E-4,1.9023152137788672E-5,5.499640517046101,4.356766122504785,6.9053109285824,8.716723986964782,24.5341796875,17.905900955200195
problemen,5,29585,1754436,title,4.9034778981850804E-5,6.496037417175523E-4,1.2158132555551477E-4,3.727682662284751,2.417638289325506,5.6135822672603135,8.655411102383482,23.9423828125,12.451904296875
kvk,2,241,23575,title,6.588983094835791E-7,2.598414966870209E-4,9.904039026154828E-7,8.623360306957565,8.035399132845559,8.035399132845559,8.623360306957565,28.73779296875,26.369861602783203
stookt,2,91,23742,title,6.635657969781182E-7,2.598414966870209E-4,3.739699383319873E-7,8.61317660671353,9.440493828876821,9.440493828876821,8.61317660671353,28.69677734375,31.937477111816406
scheepsbouwers,2,263,24104,title,6.736833447207717E-7,2.598414966870209E-4,1.0808142173770623E-6,8.591345499812924,7.909369479783219,7.909369479783219,8.591345499812924,28.609375,25.869741439819336
surseance,2,185,24149,title,6.74941050931875E-7,2.598414966870209E-4,7.602685559496445E-7,8.588654628958842,8.41690700855921,8.41690700855921,8.588654628958842,28.59814453125,27.88357925415039
enkes,2,1277,25100,title,7.015205755265254E-7,2.598414966870209E-4,5.247907815933492E-6,8.532930713681889,5.629745659372798,5.629745659372798,8.532930713681889,28.37646484375,16.861141204833984
pct,11,437,9265077,title,2.5894988642779175E-4,0.001429128231778615,1.795877615945917E-6,2.4643905404996413,9.63623061821222,33.33588088512419,8.52539055647512,28.2431640625,179.9251480102539
vast,10,35405,7849345,title,2.193815546576197E-4,0.0012992074834351046,1.4549896336971441E-4,2.5661177117277987,3.158551068008375,10.492479531953506,8.524458521376644,27.353515625,37.56006050109863
moeilijk,6,24369,2854267,title,7.977398520105057E-5,7.795244900610628E-4,1.0014586183749668E-4,3.288604091986919,2.9604915400329777,7.652759614687472,8.500918257504333,23.927734375,20.441194534301758
mikt,2,407,25933,title,7.248021149453938E-7,2.598414966870209E-4,1.672590823089218E-6,8.48582896712486,7.279403484809272,7.279403484809272,8.48582896712486,28.18896484375,23.37074851989746
stijging,4,12037,989264,title,2.7648966160465045E-5,5.196829933740418E-4,4.946677085386958E-5,4.23233440570143,3.393100217729579,6.786200435459158,8.46466881140286,22.93408203125,16.702730178833008
weerstanden,2,451,26612,title,7.437795042195974E-7,2.598414966870209E-4,1.8534114526123766E-6,8.448541139025249,7.131304845820139,7.131304845820139,8.448541139025249,28.0400390625,22.78374481201172
elseviers,2,765,27244,title,7.614432892288709E-7,2.598414966870209E-4,3.1438132178458275E-6,8.41467954056867,6.368972531495505,6.368972531495505,8.41467954056867,27.9052734375,19.768306732177734
werknemers,4,22577,1022325,title,2.8572988939249207E-5,5.196829933740418E-4,9.278153074418987E-5,4.1849079820699995,2.4857222939671875,4.971444587934375,8.369815964139999,22.57470703125,10.406126022338867
serve,2,441,28874,title,8.070002030977249E-7,2.598414966870209E-4,1.812315854993477E-6,8.330847095659049,7.163653623517998,7.163653623517998,8.330847095659049,27.5703125,22.91193962097168
koersen,4,5185,1042692,title,2.9142226770394576E-5,5.196829933740418E-4,2.1308067365399497E-5,4.156448823892118,4.608160195374932,9.216320390749864,8.312897647784236,22.359375,25.795612335205078
over,45,498833,73314291,title,0.002049063092296381,0.005846433675457971,0.0020499840247028595,1.5125924422546975,1.5119441820126207,8.303375337463649,8.306935487481326,51.95849609375,51.91831398010254
leed,4,4547,1047101,title,2.926545403005579E-5,5.196829933740418E-4,1.8686168237313695E-5,4.150361281371858,4.797589180330981,9.595178360661961,8.300722562743715,22.3134765625,27.252225875854492
beter,9,43685,6845849,title,1.9133481794612306E-4,0.0011692867350915942,1.7952611819816336E-4,2.6114574185849726,2.7033631004986933,8.569458280247416,8.278124161374507,25.296875,26.688060760498047
terug,11,60393,9736033,title,2.721126483468225E-4,0.001429128231778615,2.48188642699821E-4,2.392859448687801,2.5256263680588837,8.737231714526983,8.277933635745592,26.96142578125,29.349998474121094
nedam,2,451,29982,title,8.379677249177803E-7,2.598414966870209E-4,1.8534114526123766E-6,8.276521453950341,7.131304845820139,7.131304845820139,8.276521453950341,27.35400390625,22.78374481201172
teruglopen,2,823,30139,title,8.423557221431853E-7,2.598414966870209E-4,3.382167684035446E-6,8.268986528174178,6.263539848653895,6.263539848653895,8.268986528174178,27.32421875,19.352399826049805
miljoenennota,2,779,30501,title,8.524732698858387E-7,2.598414966870209E-4,3.2013470545122868E-6,8.25176153448108,6.342808951013851,6.342808951013851,8.25176153448108,27.25537109375,19.66506576538086
president,8,39991,5543254,title,1.5492855523385315E-4,0.0010393659867480836,1.643454044377418E-4,2.746028772548394,2.6609007324339693,7.982702197301908,8.238086317645182,24.30224609375,23.14808464050293
vermoedelijk,5,8865,1997755,title,5.583530826139418E-5,6.496037417175523E-4,3.6431247289154585E-5,3.5403103177370916,4.156311648176832,9.650656787009384,8.220345991373357,22.21923828125,27.945819854736328
amsterdamse,4,23617,1087476,title,3.0393895991684613E-5,5.196829933740418E-4,9.705547289655544E-5,4.095778326260284,2.42075037457945,4.8415007491589,8.191556652520568,21.90234375,9.981271743774414
bereikt,6,18643,3104744,title,8.677457361524011E-5,7.795244900610628E-4,7.661452264091471E-5,3.1672500720998347,3.3469045555302515,8.651622769538509,8.18722266678445,22.62646484375,24.555259704589844
overheidsuitgaven,2,1137,33077,title,9.244699632147761E-7,2.598414966870209E-4,4.672569449268896E-6,8.134789686196086,5.797271930183275,5.797271930183275,8.134789686196086,26.78955078125,17.517913818359375
ksh,2,4577,33192,title,9.27684101309818E-7,2.598414966870209E-4,1.8809455030170396E-5,8.129782515535737,3.7881018924748595,3.7881018924748595,8.129782515535737,26.76904296875,9.798927307128906
gestegen,4,8369,1115621,title,3.118052135416246E-5,5.196829933740418E-4,3.4392905647257165E-5,4.0589148916388496,3.9174489369341394,7.834897873868279,8.117829783277699,21.62451171875,20.562070846557617
veert,2,189,34139,title,9.541518297968149E-7,2.598414966870209E-4,7.767067949972044E-7,8.089197278313915,8.38604604485445,8.38604604485445,8.089197278313915,26.60791015625,27.761157989501953
vakbonden,3,10441,405980,title,1.1346745946305131E-5,3.897622450305314E-4,4.290791347389318E-5,5.102243826753023,3.1832786957770995,5.045377362151252,8.086865134939554,22.2099609375,11.39678955078125
houdt,7,33577,4431449,title,1.2385468736639225E-4,9.094452384045733E-4,1.3798668812497954E-4,2.8763383002305645,2.720457675843196,7.637290246527787,8.074902484655079,22.82763671875,20.95829963684082
ruzies,2,769,35715,title,9.98199496212345E-7,2.598414966870209E-4,3.1602514568933874E-6,8.024087956528536,6.361448681113693,6.361448681113693,8.024087956528536,26.34765625,19.738618850708008
misleidend,2,355,36339,title,1.015639689006311E-6,2.598414966870209E-4,1.4588937154709394E-6,7.999099358750719,7.476613254683478,7.476613254683478,7.999099358750719,26.24853515625,24.152772903442383
winstpunt,2,495,36516,title,1.0205866667699842E-6,2.598414966870209E-4,2.0342320821355355E-6,7.992089338171635,6.997003754108551,6.997003754108551,7.992089338171635,26.220703125,22.251691818237305
aruba,4,25819,1175791,title,3.286221430354219E-5,5.196829933740418E-4,1.0610472349223715E-4,3.983130248028189,2.292142965061416,4.584285930122832,7.966260496056378,21.0556640625,9.15338134765625
meinsma,2,501,37476,title,1.0474177326068553E-6,2.598414966870209E-4,2.0588894407068754E-6,7.9546511026656574,6.979621675880313,6.979621675880313,7.9546511026656574,26.0712890625,22.182849884033203
werkgelegenheid,3,11845,432770,title,1.2095500377315315E-5,3.897622450305314E-4,4.86777353795867E-5,5.010051989959825,3.0012603916690814,4.756885175695184,7.94074453074973,21.673828125,10.43292236328125
prognoses,2,1005,38563,title,1.0777983248617291E-6,2.598414966870209E-4,4.1301075606994205E-6,7.913400787784692,5.975308683009228,5.975308683009228,7.913400787784692,25.9072265625,18.217350006103516
winstmarge,2,277,38777,title,1.0837794166211983E-6,2.598414966870209E-4,1.1383480540435218E-6,7.905416884844911,7.8345463030263325,7.8345463030263325,7.905416884844911,25.875,25.572830200195312
armste,2,617,39714,title,1.109967654839061E-6,2.598414966870209E-4,2.5355983730861117E-6,7.870970401217743,6.679161789926102,6.679161789926102,7.870970401217743,25.73779296875,20.993755340576172
