ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
heerlen,7,0.004264971563845786,0.0010,0.00585689634708616,-2.0925361225903574,-2.55013636245699
nieuwbouw,6,2.731600697881918E-4,0.0060,3.994375918706461E-4,4.457143988001094,3.908920481521519
demonstratie,6,6.241446975285078E-4,0.0060,8.582201973906454E-4,3.265010062984417,2.80554274167621
blijft,6,0.0037635502077033203,0.0060,0.004364141003752431,0.672868282827662,0.4592647853730991
hard,6,7.224059431126221E-4,0.0060,7.646376758666655E-4,3.0540808339306116,2.972114308008714
eisen,6,0.0011875986257256508,0.0060,0.001285047795560993,2.3369151717517296,2.223140481273618
keer,6,0.001112612496611303,0.0060,0.0012188552803367144,2.4310112859023887,2.299435661666293
steun,6,0.0021935378058336114,0.0060,0.002663678112645966,1.4517029291628978,1.171542747646499
laat,6,0.0022836966272808,0.0060,0.0024103205543737276,1.3935914889815164,1.3157374739953935
rkz,6,1.1456930945206608E-5,0.0060,5.706251312437802E-5,9.032598060285864,6.716275403579123
uur,6,0.01654540812658691,0.0030,0.02007687461768116,-2.4633964733017546,-2.7425002955011193
