ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
wim,11,23909,976501,title,2.7292252729969228E-5,0.001763103061388043,9.82554643470273E-5,6.013481517955086,4.1654353558114305,14.410038775283766,20.803228101304835,101.07568359375,61.68753623962402
vooral,11,76195,11526859,title,3.221644924180522E-4,0.001763103061388043,3.1312790605720627E-4,2.452247408916728,2.4932928164524455,8.62537600375683,8.483382223127915,28.02880859375,28.767454147338867
bedrijfsleven,11,10301,705158,title,1.9708479920204527E-5,0.001763103061388043,4.2332575107228584E-5,6.483156490795608,5.38020474794693,18.61245041979012,22.42803655283195,111.271484375,87.39781951904297
man,11,144499,18598617,title,5.198132470851562E-4,0.001763103061388043,5.938272760333389E-4,1.7620515037179825,1.570001542506125,5.4313129774550175,6.095696685629385,16.3974609375,13.502580642700195
kort,11,36569,6044051,title,1.6892534406500685E-4,0.001763103061388043,1.5028249093255433E-4,3.383659110507402,3.5523679701298274,12.28917407690152,11.70553731357946,45.7646484375,49.13761901855469
terug,11,60393,9736033,title,2.721126483468225E-4,0.001763103061388043,2.48188642699821E-4,2.695840886560603,2.8286078059316857,9.785375280564347,9.326077201782955,32.4873046875,34.97649955749512
tweede,11,121953,15847353,title,4.429180955032673E-4,0.001763103061388043,5.011731416417676E-4,1.993004964084843,1.8147358027983298,6.277954415673682,6.8946643888561985,20.095703125,17.220603942871094
lager,11,14685,3961691,title,1.1072540838160382E-4,0.001763103061388043,6.0348885103354215E-5,3.9930585858581953,4.868645880373405,16.84274749851198,13.813713126988976,58.12548828125,76.47234725952148
pct,11,437,9265077,title,2.5894988642779175E-4,0.001763103061388043,1.795877615945917E-6,2.7673719783724433,9.939212056085022,34.38402445116155,9.573534122512482,33.82470703125,186.5883026123047
lubbers,11,5897,352434,title,9.85018735119982E-6,0.001763103061388043,2.4234073915865157E-5,7.483749928885057,6.184936046763703,21.396363319423926,25.889521129959597,133.107421875,104.76401710510254
flauw,11,1701,913384,title,2.5528193998275693E-5,0.001763103061388043,6.9903611549748396E-6,6.1098815216308715,7.978534099922232,27.60119313564684,21.136717322057603,103.16455078125,143.84048461914062
crisis,10,6047,1075654,title,3.006348259551431E-5,0.0016028209648982208,2.485050788014865E-5,5.73645733250148,6.0111941381841305,19.96875469145609,19.056098777959285,86.43896484375,91.81665420532227
haven,10,13723,2739493,title,7.656616358609115E-5,0.0016028209648982208,5.639548861241606E-5,4.387762503594148,4.828889717160022,16.04122441854657,14.575831534382713,60.30029296875,68.7508773803711
industrie,10,18663,2344878,title,6.55370583306569E-5,0.0016028209648982208,7.669671383615251E-5,4.612158557110666,4.385304710199289,14.567666921452902,15.321259088941082,64.58984375,60.24685478210449
resultaat,10,17003,2901139,title,8.10840119905358E-5,0.0016028209648982208,6.987484463141517E-5,4.305052000934291,4.519696305142213,15.014106136410525,14.301073191854677,58.72802734375,62.81131553649902
steeds,10,90355,13391379,title,3.742760120786385E-4,0.0016028209648982208,3.713192722855683E-4,2.098438793671459,2.109881184166877,7.0088735825581665,6.970862784098765,19.8662109375,20.04091453552246
uyl,10,19627,288453,title,8.061980660253101E-6,0.0016028209648982208,8.065832944661445E-5,7.635263247781186,4.312645949527038,14.326299743036055,25.36379549466525,124.01806640625,58.86526298522949
gedaald,10,3539,621226,title,1.7362662193308418E-5,0.0016028209648982208,1.4543731997328606E-5,6.528481304025322,6.784071955410454,22.536199226415434,21.687145460788603,102.05078125,107.07208442687988
directeur,10,26737,6116155,title,1.7094058070157115E-4,0.0016028209648982208,1.0987729935365214E-4,3.229046451865754,3.86664802401757,12.844726704024671,10.726660128149202,38.82275390625,50.47245979309082
situatie,10,31295,1851375,title,5.17441297018096E-5,0.0016028209648982208,1.286086727483466E-4,4.95307427504321,3.6395534460044434,12.090334845126277,16.453756590329895,71.1611328125,46.268049240112305
ondanks,10,24301,2889718,title,8.076480615415777E-5,0.0016028209648982208,9.986641177368817E-5,4.3107427100731694,4.004469939510463,13.302561197191704,14.31997731842295,58.8359375,53.048410415649414
