ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
wereldpers,1,205,18624,title,5.205226772352992E-7,3.759539832324523E-5,1.0208460752352602E-6,6.174451258864725,5.202718830919764,0.0,0.0,9.5029296875,7.591798782348633
tsaar,1,227,164546,title,4.598900582493532E-6,3.759539832324523E-5,1.130400288187337E-6,3.0311951713710776,5.055650443134294,0.0,0.0,3.52978515625,7.30674934387207
hoofddeugden,1,7,1439,title,4.021864972839323E-8,3.759539832324523E-5,3.485815866656986E-8,9.868475725032713,10.074844008367606,0.0,0.0,16.85302734375,17.070478439331055
omzetbelasting,1,2953,116095,title,3.2447422795120308E-6,3.759539832324523E-5,1.4705163220340114E-5,3.5343802880400226,1.3542332892912547,0.0,0.0,4.43212890625,0.9515151977539062
accijns,1,513,265386,title,7.417280456441533E-6,3.759539832324523E-5,2.554605056564334E-6,2.341593861614193,3.8793839148181526,0.0,0.0,2.3671875,5.067047119140625
artikelen,1,13541,3441039,title,9.617369162108445E-5,3.759539832324523E-5,6.743061807200322E-5,-1.3550862109157258,-0.842847734696548,-0.0,-0.0,1.7861328125,0.6040802001953125
voorzieningen,1,16491,713604,title,1.9944537401515165E-5,3.759539832324523E-5,8.212084208148623E-5,0.914562425245034,-1.1271923343337118,-0.0,0.0,0.47412109375,1.1628303527832031
verhoging,1,11759,545181,title,1.5237278441678353E-5,3.759539832324523E-5,5.8556726822885E-5,1.3029508434091852,-0.6392788259325819,-0.0,0.0,0.8896484375,0.330169677734375
mariniersfanfare,1,17,122,title,3.4097812834357014E-9,3.759539832324523E-5,8.46555281902411E-8,13.428589264210125,8.794736089174869,0.0,0.0,23.95947265625,14.627767562866211
ftjg,1,7,374,title,1.0452936065614362E-8,3.759539832324523E-5,3.485815866656986E-8,11.81243214188537,10.074844008367606,0.0,0.0,20.736328125,17.070478439331055
compag,1,11,4342,title,1.213546748580149E-7,3.759539832324523E-5,5.4777106476038355E-8,8.275182591157865,9.422767311787911,0.0,0.0,13.67333984375,15.837430953979492
commando,1,2141,425383,title,1.1889040915505975E-5,3.759539832324523E-5,1.066161681501801E-5,1.660923748729111,1.8181298500396963,0.0,0.0,1.34814453125,1.568817138671875
needrlandse,1,5,46,title,1.2856552380167397E-9,3.759539832324523E-5,2.4898684761835616E-8,14.835764645715997,10.560270835537846,0.0,0.0,26.75439453125,17.96647834777832
aoor,1,403,86591,title,2.420134189458859E-6,3.759539832324523E-5,2.0068339918039505E-6,3.957397138727867,4.22756290189724,0.0,0.0,5.21484375,5.720600128173828
ier,1,1193,401587,title,1.1223965871074533E-5,3.759539832324523E-5,5.940826184173978E-6,1.7439735595890795,2.6618206027299784,0.0,0.0,1.46337890625,2.893383026123047
wan,1,2593,680475,title,1.901861408890089E-5,3.759539832324523E-5,1.291245791748795E-5,0.9831439678678446,1.5417924395719105,0.0,0.0,0.5400390625,1.1889896392822266
iiie,1,21,9475,title,2.64817030004535E-7,3.759539832324523E-5,1.0457447599970959E-7,7.149416373827194,8.489881507646448,0.0,0.0,11.43310546875,14.035200119018555
voerde,1,5215,825939,title,2.3084191339832783E-5,3.759539832324523E-5,2.5969328206594547E-5,0.7036508924798675,0.5337473930180803,0.0,0.0,0.29296875,0.17519187927246094
kabinetchef,1,31,1499,title,4.189559134319767E-8,3.759539832324523E-5,1.543718455233808E-7,9.809541933825152,7.928002620038331,0.0,0.0,16.73681640625,12.936851501464844
mansholt,1,1061,79837,title,2.2313664616857055E-6,3.759539832324523E-5,5.283500906461518E-6,4.074556712049876,2.8309899895104422,0.0,0.0,5.43505859375,3.1811275482177734
werkte,1,6753,758501,title,2.1199364862846416E-5,3.759539832324523E-5,3.362816363933518E-5,0.8265350448281747,0.16088608824989592,0.0,0.0,0.39404296875,0.017290115356445312
